Date,Time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,00:05:59,-0.02,0.04,1.00,1.53,0.06,-0.73
2025-02-07,00:05:59,-0.02,0.04,1.00,-0.49,0.00,-0.73
2025-02-07,00:06:00,-0.02,0.04,1.00,1.40,0.06,-0.67
2025-02-07,00:06:00,-0.02,0.04,1.00,0.43,0.00,-0.73
2025-02-07,00:06:01,-0.01,0.04,1.00,0.49,0.00,-0.79
2025-02-07,00:06:01,-0.02,0.04,1.00,0.49,-0.06,-0.73
2025-02-07,00:06:02,-0.02,0.04,1.00,0.12,-0.06,-0.73
2025-02-07,00:06:02,-0.02,0.04,1.00,-0.43,0.00,-0.73
2025-02-07,00:06:03,-0.02,0.05,0.99,-1.34,-0.06,-0.73
2025-02-07,00:06:03,-0.02,0.04,1.00,0.24,0.00,-0.73
2025-02-07,00:06:04,-0.02,0.04,1.00,0.67,0.06,-0.73
2025-02-07,00:06:04,-0.02,0.04,1.00,0.00,0.00,-0.73
2025-02-07,00:06:05,-0.02,0.07,0.96,-3.42,0.12,1.34
2025-02-07,00:06:05,0.03,-0.45,0.65,193.36,-1.22,-6.29
2025-02-07,00:06:06,-0.00,0.05,1.00,7.08,-4.03,-10.13
2025-02-07,00:06:06,-0.22,0.18,0.54,100.10,198.12,29.42
2025-02-07,00:06:07,-0.06,0.01,-0.40,-38.09,140.32,40.83
2025-02-07,00:06:07,-0.45,0.43,-0.01,310.79,142.58,32.96
2025-02-07,00:06:08,-0.63,0.02,0.74,11.90,172.06,30.40
2025-02-07,00:06:08,-0.47,0.27,0.64,12.57,121.22,35.22
2025-02-07,00:06:09,-0.56,0.04,0.88,9.52,-15.38,-6.35
2025-02-07,00:06:09,-0.54,0.05,1.12,-85.45,-78.55,21.12
2025-02-07,00:06:10,0.87,-0.92,1.34,-45.72,41.75,185.73
2025-02-07,00:06:10,-0.25,0.80,0.73,-17.64,-27.65,-145.26
2025-02-07,00:06:11,1.24,-2.14,1.19,-20.39,13.61,124.21
2025-02-07,00:06:11,-0.83,1.95,0.51,-42.18,-3.48,-123.72
2025-02-07,00:06:12,0.99,-2.01,1.56,39.31,-12.15,-126.71
2025-02-07,00:06:12,-1.46,2.84,0.72,8.79,-12.63,-19.65
2025-02-07,00:06:13,0.62,-1.40,1.14,-7.75,-8.97,-146.18
2025-02-07,00:06:13,-1.58,2.84,0.54,29.79,5.74,84.17
2025-02-07,00:06:14,0.74,-1.24,1.08,-1.53,-29.17,-150.02
2025-02-07,00:06:14,-1.93,3.67,0.40,38.64,11.47,181.15
2025-02-07,00:06:15,0.41,-0.78,1.29,1.83,-11.78,-169.31
2025-02-07,00:06:15,-1.18,3.08,0.33,14.95,18.62,151.92
2025-02-07,00:06:16,0.60,-1.07,1.61,26.31,7.57,-157.47
2025-02-07,00:06:16,-0.33,1.80,1.50,19.04,51.64,417.66
2025-02-07,00:06:17,-0.00,-0.41,0.96,13.00,-88.01,-170.65
2025-02-07,00:06:17,0.80,0.22,1.32,-6.41,48.22,383.85
2025-02-07,00:06:18,-0.68,0.36,0.59,22.83,-53.41,-51.39
2025-02-07,00:06:19,-0.28,-0.62,1.32,-147.22,-93.81,48.83
2025-02-07,00:06:19,-0.02,-0.08,0.86,-12.88,-42.18,-40.83
2025-02-07,00:06:20,-0.01,0.02,1.00,0.55,0.92,-1.40
2025-02-07,00:06:20,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:21,-0.01,0.02,1.00,0.12,-0.06,-0.73
2025-02-07,00:06:21,-0.01,0.02,1.00,0.06,-0.06,-0.79
2025-02-07,00:06:22,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:22,-0.01,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:06:23,-0.01,0.02,1.00,0.12,0.00,-0.79
2025-02-07,00:06:23,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:24,-0.02,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:24,-0.01,0.02,1.00,0.06,0.00,-0.67
2025-02-07,00:06:25,-0.01,0.02,1.00,0.12,-0.06,-0.79
2025-02-07,00:06:25,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:26,-0.01,0.02,1.00,0.12,-0.06,-0.73
2025-02-07,00:06:26,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:27,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:27,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:28,-0.01,0.02,1.00,0.06,15.56,-0.73
2025-02-07,00:06:28,-0.01,0.02,1.00,0.12,0.00,-0.79
2025-02-07,00:06:29,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:29,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:30,-0.01,0.02,1.00,0.12,-0.06,-0.73
2025-02-07,00:06:30,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:31,-0.01,0.02,1.00,0.12,-0.06,-0.79
2025-02-07,00:06:31,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:32,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:32,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:33,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:33,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:34,-0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:06:34,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:35,-0.02,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:06:35,-0.01,0.02,1.00,0.12,0.00,-0.79
2025-02-07,00:06:36,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:36,-0.02,0.02,1.00,0.12,-0.06,-0.73
2025-02-07,00:06:37,-0.01,0.02,1.00,0.06,-0.06,-0.79
2025-02-07,00:06:37,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:38,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:38,-0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:06:39,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:39,-0.01,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:06:40,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:40,-0.02,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:06:41,-0.01,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:06:41,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:42,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:42,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:43,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:43,-0.02,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:44,-0.02,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:06:44,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:45,-0.01,0.02,1.00,0.12,0.00,-0.67
2025-02-07,00:06:45,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:46,-0.01,0.02,1.00,0.12,0.00,-0.79
2025-02-07,00:06:46,-0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:06:47,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:47,-0.01,0.02,1.00,0.06,-0.06,-0.85
2025-02-07,00:06:48,-0.02,0.03,1.01,0.49,0.00,-0.73
2025-02-07,00:06:48,-0.01,0.02,1.00,0.12,0.00,-0.79
2025-02-07,00:06:49,-0.02,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:49,-0.02,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:50,-0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:06:50,-0.02,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:06:51,-0.02,0.02,1.00,0.06,0.00,-0.67
2025-02-07,00:06:51,-0.01,0.02,1.00,0.06,0.00,-0.67
2025-02-07,00:06:52,-0.01,0.02,1.00,0.06,-0.06,-0.79
2025-02-07,00:06:52,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:53,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:53,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:06:54,-0.01,0.02,1.00,0.12,0.00,-0.79
2025-02-07,00:06:54,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:55,-0.01,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:06:55,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:56,-0.01,0.02,1.00,0.12,0.00,-0.79
2025-02-07,00:06:56,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:06:57,-0.02,0.02,1.00,0.12,-0.06,-0.73
2025-02-07,00:06:57,0.15,0.56,1.00,48.65,-44.80,24.54
2025-02-07,00:06:58,-0.70,0.29,0.74,-9.16,13.73,12.33
2025-02-07,00:06:58,0.42,-1.51,1.32,28.75,-64.21,-150.21
2025-02-07,00:06:59,-0.05,0.31,0.49,4.39,82.28,232.30
2025-02-07,00:06:59,-0.19,2.02,0.79,-23.07,-37.05,-124.21
2025-02-07,00:07:00,0.57,-1.31,1.32,9.16,-1.10,-168.40
2025-02-07,00:07:00,0.94,-1.84,1.06,-20.63,14.28,157.84
2025-02-07,00:07:01,0.16,0.00,1.96,-36.19,171.81,12.45
2025-02-07,00:07:01,0.65,-0.22,-1.54,21.00,8.12,18.62
2025-02-07,00:07:02,0.23,0.10,1.48,13.06,-212.77,36.56
2025-02-07,00:07:02,-0.62,0.63,3.44,-7.14,116.27,-4.70
2025-02-07,00:07:03,0.46,-0.19,-0.92,-10.56,128.97,-44.74
2025-02-07,00:07:03,0.77,0.05,0.30,66.83,-158.57,41.99
2025-02-07,00:07:04,-0.89,0.77,3.98,-29.05,11.84,-20.75
2025-02-07,00:07:04,0.08,0.33,0.40,-32.35,181.21,-56.09
2025-02-07,00:07:05,0.62,-0.03,-1.32,28.81,-164.79,36.38
2025-02-07,00:07:05,-1.59,1.51,3.98,-19.29,-50.90,-37.48
2025-02-07,00:07:06,0.15,0.20,0.39,-20.32,224.24,-60.73
2025-02-07,00:07:06,0.78,-0.14,-1.26,45.41,-91.13,118.04
2025-02-07,00:07:07,-0.98,1.24,3.05,12.33,-118.23,45.29
2025-02-07,00:07:07,-0.51,1.04,0.44,-100.83,-18.01,37.72
2025-02-07,00:07:08,0.03,0.35,0.96,-26.73,-4.21,-21.97
2025-02-07,00:07:08,-0.01,0.07,1.00,0.06,-0.06,-0.73
2025-02-07,00:07:09,-0.01,0.07,1.00,0.06,0.00,-0.73
2025-02-07,00:07:09,-0.03,0.06,1.00,-0.06,-0.12,-0.67
2025-02-07,00:07:10,-0.00,0.06,1.00,0.00,0.00,-0.67
2025-02-07,00:07:10,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:11,-0.01,0.06,1.00,0.12,0.00,-0.73
2025-02-07,00:07:11,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:12,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:12,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:13,-0.01,0.06,1.00,0.06,0.00,-0.79
2025-02-07,00:07:13,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:14,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:14,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:15,-0.01,0.06,1.00,0.06,-0.06,-0.73
2025-02-07,00:07:15,-0.01,0.06,1.00,0.06,-0.06,-0.79
2025-02-07,00:07:16,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:16,-0.01,0.06,1.00,0.06,0.00,-0.79
2025-02-07,00:07:17,-0.01,0.06,1.00,0.06,-0.06,-0.73
2025-02-07,00:07:17,-0.01,0.06,1.00,0.12,0.00,-0.79
2025-02-07,00:07:18,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:18,-0.01,0.06,1.00,0.06,0.00,-0.79
2025-02-07,00:07:19,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:19,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:20,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:20,-0.01,0.06,1.00,0.06,0.00,-0.73
2025-02-07,00:07:21,-0.04,0.18,0.93,-60.67,3.48,-2.26
2025-02-07,00:07:22,-0.38,-0.48,1.57,173.89,-65.92,41.32
2025-02-07,00:07:22,-0.39,0.22,0.99,-6.29,9.52,4.70
2025-02-07,00:07:23,0.22,0.43,0.46,-31.92,147.22,-26.79
2025-02-07,00:07:23,-0.76,0.46,3.18,48.40,-252.81,-10.80
2025-02-07,00:07:24,0.57,0.03,-1.02,-8.54,70.25,-26.98
2025-02-07,00:07:24,-0.55,-0.92,0.72,27.89,35.77,18.01
2025-02-07,00:07:25,-0.09,2.04,0.76,-5.31,3.85,-4.88
2025-02-07,00:07:25,-0.75,-1.38,1.89,10.31,-19.96,-30.03
2025-02-07,00:07:26,-0.64,-0.26,0.51,19.47,14.77,49.56
2025-02-07,00:07:26,0.19,1.34,0.38,-33.51,-9.40,6.77
2025-02-07,00:07:27,-2.25,-0.99,0.73,91.25,53.71,3.17
2025-02-07,00:07:27,0.07,0.96,0.90,12.27,-3.54,-8.12
2025-02-07,00:07:28,-0.21,0.59,0.97,7.32,18.55,29.85
2025-02-07,00:07:28,-0.00,-1.40,1.14,-24.11,52.19,-1.95
2025-02-07,00:07:29,-0.33,0.24,0.81,-0.06,8.67,-11.54
2025-02-07,00:07:29,-0.29,0.12,0.69,-0.24,117.92,-6.23
2025-02-07,00:07:30,-0.32,-0.00,0.97,-8.54,-72.39,3.23
2025-02-07,00:07:30,-0.19,0.23,1.07,-7.75,-7.51,-0.49
2025-02-07,00:07:31,-0.16,0.21,0.86,7.14,9.22,-1.59
2025-02-07,00:07:31,-0.09,0.20,1.07,-14.65,-6.59,2.56
2025-02-07,00:07:32,-0.05,0.11,1.00,22.28,5.13,-9.52
2025-02-07,00:07:32,-0.15,-0.56,1.14,-56.82,0.43,48.58
2025-02-07,00:07:33,-0.17,0.50,1.02,1.53,36.62,-52.25
2025-02-07,00:07:33,-0.16,-0.46,0.74,-18.86,19.71,17.88
2025-02-07,00:07:34,0.22,0.10,0.61,16.97,8.12,54.99
2025-02-07,00:07:34,-0.33,0.40,1.02,2.38,-3.11,-118.71
2025-02-07,00:07:35,-0.35,-0.14,1.04,-21.97,-35.83,40.47
2025-02-07,00:07:35,0.01,0.20,1.26,-13.31,-24.23,56.27
2025-02-07,00:07:36,-0.35,0.24,0.89,-10.68,21.12,-23.80
2025-02-07,00:07:36,-0.17,0.25,1.31,2.32,-9.46,4.09
2025-02-07,00:07:37,-0.51,0.53,0.65,-26.25,-28.99,-22.09
2025-02-07,00:07:37,-0.27,0.04,0.52,2.44,-22.52,30.70
2025-02-07,00:07:38,-0.09,-0.07,1.05,0.55,6.29,38.57
2025-02-07,00:07:38,-0.14,0.29,1.21,18.19,23.56,-6.47
2025-02-07,00:07:39,-0.56,0.31,0.15,9.40,24.23,-22.64
2025-02-07,00:07:39,-0.30,-0.37,1.14,-24.84,-25.70,-27.40
2025-02-07,00:07:40,-0.13,-0.02,1.32,-3.48,-8.97,26.73
2025-02-07,00:07:40,-0.17,0.46,1.16,1.10,-8.61,-0.73
2025-02-07,00:07:41,-0.52,0.26,0.13,20.26,77.33,-36.74
2025-02-07,00:07:41,-0.37,0.31,0.76,88.62,-66.59,-118.84
2025-02-07,00:07:42,-0.16,0.16,1.04,-47.67,-13.61,-11.11
2025-02-07,00:07:42,-0.05,0.75,0.55,27.40,14.77,48.77
2025-02-07,00:07:43,-0.39,0.67,0.63,94.42,61.77,-82.09
2025-02-07,00:07:43,-0.51,0.47,0.49,-27.77,-70.25,-38.27
2025-02-07,00:07:44,-0.22,0.12,1.17,-19.47,-34.18,13.98
2025-02-07,00:07:44,-0.18,0.55,1.13,70.07,46.81,47.06
2025-02-07,00:07:45,-0.48,0.60,0.35,-8.24,-36.38,-86.30
2025-02-07,00:07:45,-0.29,0.17,0.70,-23.93,-26.12,7.69
2025-02-07,00:07:46,-0.10,0.28,1.15,25.94,12.45,57.80
2025-02-07,00:07:46,-0.23,1.17,0.24,71.72,34.36,-69.82
2025-02-07,00:07:47,-0.45,0.25,0.53,-21.18,-60.00,-43.95
2025-02-07,00:07:47,-0.15,0.11,0.84,15.08,-52.92,64.15
2025-02-07,00:07:48,-0.01,0.68,0.93,93.69,30.82,6.23
2025-02-07,00:07:48,-0.07,0.86,0.83,-15.20,38.57,-10.62
2025-02-07,00:07:49,-0.59,0.40,-0.19,4.27,-44.74,-76.97
2025-02-07,00:07:49,-0.18,-0.02,0.93,-10.31,-113.89,68.12
2025-02-07,00:07:50,-0.25,1.06,0.68,107.67,52.25,-16.85
2025-02-07,00:07:50,-0.52,0.33,0.32,-44.56,-82.82,-48.71
2025-02-07,00:07:51,-0.23,0.38,1.12,17.88,-8.42,77.76
2025-02-07,00:07:51,-0.34,0.82,-0.06,10.62,26.49,-74.10
2025-02-07,00:07:52,-0.15,0.22,1.11,-41.44,-72.08,-34.85
2025-02-07,00:07:52,0.01,0.69,1.11,72.69,43.82,106.32
2025-02-07,00:07:53,-0.41,0.70,0.19,-37.78,-64.33,-137.88
2025-02-07,00:07:53,-0.16,-0.06,1.35,26.00,-47.49,93.14
2025-02-07,00:07:54,0.16,0.27,1.00,-42.05,-34.79,0.43
2025-02-07,00:07:54,-0.01,0.02,0.97,30.15,6.47,16.85
2025-02-07,00:07:55,0.02,0.04,1.00,-0.06,0.18,-0.73
2025-02-07,00:07:55,0.02,0.03,1.00,0.06,0.12,-0.67
2025-02-07,00:07:56,0.03,0.04,1.00,0.00,0.06,-0.79
2025-02-07,00:07:56,0.03,0.03,1.00,0.12,0.06,-0.73
2025-02-07,00:07:57,0.02,0.03,1.00,0.06,0.06,-0.73
2025-02-07,00:07:57,0.02,0.03,1.00,0.06,0.00,-0.73
2025-02-07,00:07:58,0.02,0.03,1.00,0.06,0.00,-0.73
2025-02-07,00:07:58,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:07:59,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:07:59,0.02,0.04,1.00,0.12,0.06,-0.73
2025-02-07,00:08:00,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:00,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:01,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:01,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:02,0.02,0.03,1.00,0.06,0.00,-0.73
2025-02-07,00:08:02,0.02,0.03,1.00,0.06,0.06,-0.73
2025-02-07,00:08:03,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:03,0.02,0.04,1.00,0.12,-0.06,-0.73
2025-02-07,00:08:04,0.02,0.04,1.00,0.12,0.00,-0.79
2025-02-07,00:08:04,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:05,0.02,0.03,1.00,0.06,0.00,-0.73
2025-02-07,00:08:05,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:06,0.02,0.04,1.00,0.06,-0.06,-0.73
2025-02-07,00:08:06,0.02,0.04,1.00,0.12,-0.06,-0.73
2025-02-07,00:08:07,0.02,0.04,1.00,0.06,-0.06,-0.73
2025-02-07,00:08:07,0.02,0.03,1.00,0.06,0.00,-0.73
2025-02-07,00:08:08,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:08,0.02,0.04,1.00,0.12,-0.06,-0.79
2025-02-07,00:08:09,0.02,0.04,1.00,0.06,15.56,-0.73
2025-02-07,00:08:09,0.02,0.04,1.00,0.12,0.00,-0.79
2025-02-07,00:08:10,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:10,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:08:11,0.02,0.04,1.00,0.12,0.00,-0.79
2025-02-07,00:08:11,0.02,0.04,1.00,0.12,-0.06,-0.73
2025-02-07,00:08:12,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:12,0.02,0.04,1.00,0.06,-0.06,-0.79
2025-02-07,00:08:13,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:08:13,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:08:14,0.02,0.04,1.00,0.06,-0.06,-0.73
2025-02-07,00:08:14,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:15,0.02,0.04,1.00,0.06,-0.06,-0.79
2025-02-07,00:08:15,0.02,0.04,1.00,0.12,0.00,-0.79
2025-02-07,00:08:16,0.02,0.04,1.00,0.12,-0.06,-0.73
2025-02-07,00:08:16,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:17,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:17,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:18,0.02,0.04,1.00,0.06,-0.06,-0.73
2025-02-07,00:08:18,0.02,0.03,1.00,0.06,0.00,-0.79
2025-02-07,00:08:19,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:19,0.02,0.04,1.00,0.06,-0.06,-0.73
2025-02-07,00:08:20,0.02,0.04,1.00,0.12,-0.06,-0.79
2025-02-07,00:08:20,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:21,0.02,0.03,1.00,0.06,0.00,-0.73
2025-02-07,00:08:21,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:08:22,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:22,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:23,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:23,0.02,0.04,1.00,0.12,-0.06,-0.73
2025-02-07,00:08:24,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:25,0.02,0.04,1.00,0.00,0.00,-0.73
2025-02-07,00:08:25,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:26,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:08:26,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:27,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:08:27,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:28,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:28,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:29,0.02,0.03,1.00,0.06,0.00,-0.73
2025-02-07,00:08:29,0.02,0.04,1.00,0.06,0.00,-0.79
2025-02-07,00:08:30,0.02,0.03,1.00,0.06,-0.06,-0.79
2025-02-07,00:08:30,0.02,0.04,1.00,0.06,0.00,-0.73
2025-02-07,00:08:31,0.02,0.04,1.00,-0.24,0.43,-0.73
2025-02-07,00:08:31,0.01,0.04,1.00,0.00,0.00,-0.79
2025-02-07,00:08:32,0.02,0.04,1.00,0.12,0.00,-0.73
2025-02-07,00:08:32,0.02,0.04,1.00,0.31,0.00,-0.67
2025-02-07,00:08:33,-0.33,0.09,0.46,7.69,29.54,-31.07
2025-02-07,00:08:33,-0.58,0.06,0.77,52.43,-124.45,-15.38
2025-02-07,00:08:34,-0.06,-0.07,1.07,-37.29,-125.92,-144.29
2025-02-07,00:08:34,0.60,-1.16,1.56,18.98,45.35,84.90
2025-02-07,00:08:35,0.71,0.93,0.42,31.19,50.35,104.06
2025-02-07,00:08:35,-0.42,1.91,0.64,-15.20,38.27,52.86
2025-02-07,00:08:36,0.42,-0.25,-1.20,9.46,-17.76,2.56
2025-02-07,00:08:36,-0.43,0.33,0.69,32.10,-0.18,-16.42
2025-02-07,00:08:37,-0.08,0.10,0.85,-23.93,-24.78,4.52
2025-02-07,00:08:37,1.00,-0.24,0.99,-27.34,32.23,81.12
2025-02-07,00:08:38,-0.88,-0.30,1.17,-4.82,47.85,-18.13
2025-02-07,00:08:38,-1.78,-0.06,0.81,-39.49,15.81,-52.19
2025-02-07,00:08:39,-0.70,1.14,0.29,-33.51,-29.79,-80.02
2025-02-07,00:08:39,-0.86,-0.32,0.73,-67.99,-65.31,-148.13
2025-02-07,00:08:40,-0.56,0.63,1.24,12.15,-18.74,24.48
2025-02-07,00:08:40,0.08,-0.10,0.55,-12.51,-28.26,118.59
2025-02-07,00:08:41,0.58,0.39,0.19,43.70,-66.71,0.98
2025-02-07,00:08:41,-1.16,0.83,1.32,-3.78,-51.27,-15.08
2025-02-07,00:08:42,-1.13,0.84,0.94,-42.30,-57.13,100.10
2025-02-07,00:08:42,0.29,0.75,0.79,-28.56,38.27,54.57
2025-02-07,00:08:43,0.61,-0.27,1.31,25.21,21.61,45.65
2025-02-07,00:08:43,0.54,-0.69,1.22,2.32,13.79,-24.72
2025-02-07,00:08:44,0.81,-0.01,0.58,27.04,69.82,48.65
2025-02-07,00:08:44,0.09,0.03,0.42,9.40,51.76,48.03
2025-02-07,00:08:45,-1.72,0.67,0.83,26.73,58.35,79.41
2025-02-07,00:08:45,-0.49,0.14,0.96,0.98,-4.58,7.81
2025-02-07,00:08:46,-0.37,0.92,0.79,6.04,33.57,43.82
2025-02-07,00:08:46,0.55,-0.17,0.92,8.79,14.40,108.52
2025-02-07,00:08:47,-0.68,-0.22,0.88,2.01,-79.83,-74.71
2025-02-07,00:08:47,-0.39,-0.19,0.97,1.53,27.77,16.91
2025-02-07,00:08:48,-0.30,0.19,1.04,10.38,-52.55,-48.46
2025-02-07,00:08:48,0.02,0.02,1.00,0.06,0.06,-0.73
2025-02-07,00:08:49,0.01,0.02,1.00,0.12,0.06,-0.73
2025-02-07,00:08:49,0.02,0.03,1.00,0.06,-0.12,-0.73
2025-02-07,00:08:50,0.02,0.01,1.00,0.06,0.00,-0.73
2025-02-07,00:08:50,0.01,0.02,1.00,0.00,0.00,-0.73
2025-02-07,00:08:51,0.01,0.02,1.00,0.12,-0.06,-0.73
2025-02-07,00:08:51,0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:08:52,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:52,0.01,0.02,1.00,0.12,0.06,-0.73
2025-02-07,00:08:53,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:53,0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:08:54,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:54,0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:08:55,0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:08:55,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:56,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:56,0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:08:57,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:57,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:58,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:58,0.01,0.02,1.00,0.00,0.00,-0.73
